file,prompt_key,rating,rater_0.csv,rater_1.csv,rater_2.csv,model,majority,maj_agreement_with_model,worst_case
1.31._Akcie_ČEZ_jsou_opět_nad_940_Kč.txt,validace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.31._Akcie_ČEZ_jsou_opět_nad_940_Kč.txt,vzdelavani,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.32._Mladistvý_hrozil_mačetou.txt,kriterium,single_choice,nezpravodajský,vyhovující,vyhovující,vyhovující,vyhovující,True,--WORST-CASE
1.33._Viník_nehody_ujel.txt,kriterium,single_choice,krátký,krátký,krátký,vyhovující,krátký,False,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,citace_a_parafraze,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,dopad,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,dotazy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,emoce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,fakta_a_nazory,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,funkce,single_choice,kontextuální informace,aktuálních fakta a události,kontextuální informace,aktuálních fakta a události,kontextuální informace,False,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,hard_news,single_choice,Ano,Ne,Ano,Ano,Ano,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,informace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,konflikt,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,kontext,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,kriterium,single_choice,vyhovující,vyhovující,vyhovující,vyhovující,vyhovující,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,lokalni_dopad,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,morbidnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,negativni_vyzneni,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,nekompetence,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,obtezujici_okolnosti,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,odborny_zdroj,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,odstavce,single_choice,7,7,7,6,7,False,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,personalizace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,podpora,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,politicka_zprava,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,pozadavky,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,problemy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,protichudna_hlediska,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,pyramida,single_choice,Ano,Ano,Ano,Ne,Ano,False,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,rady,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,reakce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,senzacnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,skandal,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,soukromy_ramec,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,soukromy_zivot,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,strategicke,single_choice,Ano,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,validace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,vecne,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,vyvazenost,single_choice,různé úhly pohledu,různé úhly pohledu,různé úhly pohledu,různé úhly pohledu,různé úhly pohledu,True,--WORST-CASE
1.34._Policejní_prezident_by_mohl_mít_časově_omezené_funkční_období.txt,vzdelavani,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,citace_a_parafraze,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,dopad,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,dotazy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,emoce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,fakta_a_nazory,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,funkce,single_choice,aktuálních fakta a události,aktuálních fakta a události,kontextuální informace,aktuálních fakta a události,aktuálních fakta a události,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,hard_news,single_choice,Ne,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,informace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,konflikt,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,kontext,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,kriterium,single_choice,vyhovující,vyhovující,vyhovující,vyhovující,vyhovující,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,lokalni_dopad,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,morbidnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,negativni_vyzneni,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,nekompetence,single_choice,Ano,Ne,Ano,Ano,Ano,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,obtezujici_okolnosti,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,odborny_zdroj,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,odstavce,single_choice,6,6,6,3,6,False,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,personalizace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,podpora,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,politicka_zprava,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,pozadavky,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,problemy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,protichudna_hlediska,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,pyramida,single_choice,Ano,Ano,Ano,Ne,Ano,False,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,rady,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,reakce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,senzacnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,skandal,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,soukromy_ramec,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,soukromy_zivot,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,strategicke,single_choice,Ne,Ne,Ano,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,validace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,vecne,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,vyvazenost,single_choice,různé úhly pohledu,různé úhly pohledu,různé úhly pohledu,různé úhly pohledu,různé úhly pohledu,True,--WORST-CASE
1.35._ČSSD_viní_Langra_z_ovlivňování_kauzy_Kubice.txt,vzdelavani,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,citace_a_parafraze,single_choice,Ne,,,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,dopad,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,dotazy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,emoce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,fakta_a_nazory,single_choice,Ano,,,Ano,Ano,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,funkce,single_choice,aktuálních fakta a události,,,aktuálních fakta a události,aktuálních fakta a události,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,hard_news,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,informace,single_choice,Ano,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,konflikt,single_choice,Ne,,,Ano,Ne,False,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,kontext,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,kriterium,single_choice,vyhovující,vyhovující,vyhovující,vyhovující,vyhovující,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,lokalni_dopad,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,morbidnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,negativni_vyzneni,single_choice,Ano,,,Ano,Ano,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,nekompetence,single_choice,Ne,,,Ano,Ne,False,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,obtezujici_okolnosti,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,odborny_zdroj,single_choice,Ne,,,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,odstavce,single_choice,2,2,2,2,2,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,personalizace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,podpora,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,politicka_zprava,single_choice,Ne,Ne,Ano,Ano,Ne,False,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,pozadavky,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,problemy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,protichudna_hlediska,single_choice,Ne,,,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,pyramida,single_choice,Ano,,,Ne,Ano,False,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,rady,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,reakce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,senzacnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,skandal,single_choice,Ne,,,Ano,Ne,False,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,soukromy_ramec,single_choice,Ne,,,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,soukromy_zivot,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,strategicke,single_choice,Ne,,,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,validace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,vecne,single_choice,Ne,,,Ano,Ne,False,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,vyvazenost,single_choice,absence zdrojů a úhlů pohledu,,,různé úhly pohledu,absence zdrojů a úhlů pohledu,False,--WORST-CASE
1.36._Transparency_Int._prý_nevrátila_část_půjčky.txt,vzdelavani,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,citace_a_parafraze,single_choice,Ano,Ano,,Ano,Ano,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,dopad,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,dotazy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,emoce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,fakta_a_nazory,single_choice,Ano,Ano,,Ano,Ano,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,funkce,single_choice,kontextuální informace,interpretace,,aktuálních fakta a události,interpretace,False,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,hard_news,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,informace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,konflikt,single_choice,Ne,Ne,,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,kontext,single_choice,Ne,Ano,Ne,Ano,Ne,False,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,kriterium,single_choice,vyhovující,vyhovující,vyhovující,vyhovující,vyhovující,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,lokalni_dopad,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,morbidnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,negativni_vyzneni,single_choice,Ne,Ne,,Ano,Ne,False,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,nekompetence,single_choice,Ne,Ne,,Ano,Ne,False,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,obtezujici_okolnosti,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,odborny_zdroj,single_choice,Ne,Ne,,Ano,Ne,False,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,odstavce,single_choice,24,24,24,2,24,False,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,personalizace,single_choice,Ano,Ne,Ano,Ano,Ano,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,podpora,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,politicka_zprava,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,pozadavky,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,problemy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,protichudna_hlediska,single_choice,Ne,Ano,,Ano,Ano,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,pyramida,single_choice,Ano,Ano,,Ne,Ano,False,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,rady,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,reakce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,senzacnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,skandal,single_choice,Ne,Ne,,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,soukromy_ramec,single_choice,Ne,Ne,Ano,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,soukromy_zivot,single_choice,Ne,Ano,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,strategicke,single_choice,Ne,Ne,,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,validace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,vecne,single_choice,Ne,Ne,,Ano,Ne,False,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,vyvazenost,single_choice,různé úhly pohledu,různé úhly pohledu,,různé úhly pohledu,různé úhly pohledu,True,--WORST-CASE
1.37._Když_poslanci_neumějí_cizí_jazyky_stojí_to_milióny_korun.txt,vzdelavani,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.38._Kurzy_ČNB_od_30._3._2007.txt,kriterium,single_choice,krátký,nezpravodajský,krátký,vyhovující,krátký,False,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,dopad,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,dotazy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,emoce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,hard_news,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,informace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,kontext,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,kriterium,single_choice,vyhovující,vyhovující,vyhovující,vyhovující,vyhovující,True,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,lokalni_dopad,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,morbidnost,single_choice,Ano,Ano,Ne,Ne,Ano,False,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,obtezujici_okolnosti,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,odstavce,single_choice,5,5,5,3,5,False,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,personalizace,single_choice,Ne,Ano,Ne,Ne,Ne,True,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,podpora,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,politicka_zprava,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,pozadavky,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,problemy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,rady,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,reakce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,senzacnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,soukromy_zivot,single_choice,Ne,Ano,Ne,Ano,Ne,False,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,validace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.39._Rodiče_osmiměsíční_dívky_čelí_obvinění_z_týrání.txt,vzdelavani,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.4._Sledují_každý_náš_krok.txt,dopad,single_choice,Ano,Ano,,Ano,Ano,True,--WORST-CASE
1.4._Sledují_každý_náš_krok.txt,dotazy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.4._Sledují_každý_náš_krok.txt,emoce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.4._Sledují_každý_náš_krok.txt,hard_news,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
