file,prompt_key,rating,coding FSS - Jana.csv,coding FSS - Robin.csv,coding FSS - Veronica.csv,majority,worst_case
2023-10-16T10-36-00_2023WN289052.txt,Zpravodajské hodnoty (multiple),Personalizace personalization,False,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Zpravodajské hodnoty (multiple),Dopad impact,True,True,True,True,False
2023-10-16T10-36-00_2023WN289052.txt,Témata článku,Vnitřní politické dění,True,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Témata článku,Mezinárodní politické reakce,True,True,True,True,False
2023-10-16T10-36-00_2023WN289052.txt,Témata článku,Vojenské operace Izraele,True,True,True,True,False
2023-10-16T10-36-00_2023WN289052.txt,Témata článku,Teroristické operace,True,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Témata článku,Dílčí konflikty a střety,False,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Témata článku,Dopad na izraelské civilisty,False,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Témata článku,Dopad na palestinské civilisty,True,True,True,True,False
2023-10-16T10-36-00_2023WN289052.txt,Témata článku,Humanitární pomoc,True,True,True,True,False
2023-10-16T10-36-00_2023WN289052.txt,Témata článku,Globální reakce veřejnosti,True,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Témata článku,Ekonomické důsledky,False,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Témata článku,Historie/kontextualizace,False,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Hlavní téma článku,single_choice,Humanitární pomoc,Vojenské operace Izraele,Vojenské operace Izraele,Vojenské operace Izraele,--WORST-CASE
2023-10-16T10-36-00_2023WN289052.txt,Mediální rámce (multiple),Rámec konfliktu,True,True,True,True,False
2023-10-16T10-36-00_2023WN289052.txt,Mediální rámce (multiple),Rámec budování míru,False,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Mediální rámce (multiple),Humanitární rámec,True,True,True,True,False
2023-10-16T10-36-00_2023WN289052.txt,Mediální rámce (multiple),Historicko-kulturní rámec,False,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Mediální rámce (multiple),Geopolitický rámec,False,False,True,False,True
2023-10-16T10-36-00_2023WN289052.txt,Mediální rámce (multiple),Lokální rámec,False,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Mluvčí,Političtí představitelé Izraele,False,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Mluvčí,Političtí představitelé Palestiny,False,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Mluvčí,Politici z blízkovýchodních zemí,False,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Mluvčí,Politici ze ostatních světových zemí,True,True,True,True,False
2023-10-16T10-36-00_2023WN289052.txt,Mluvčí,Představitelé mezinárodních a neziskových organizací,True,True,True,True,False
2023-10-16T10-36-00_2023WN289052.txt,Mluvčí,Vojenští představitelé Izraele,False,True,True,True,False
2023-10-16T10-36-00_2023WN289052.txt,Mluvčí,Členové teroristických skupin,False,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Mluvčí,Nezávislí experti a analytici,False,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Mluvčí,Média a novináři,True,True,True,True,False
2023-10-16T10-36-00_2023WN289052.txt,Mluvčí,Očití svědci a civilisté z Izraele,False,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Mluvčí,Očití svědci a civilisté z Palestiny,False,False,False,False,True
2023-10-16T10-36-00_2023WN289052.txt,Mluvčí,Jiní,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Zpravodajské hodnoty (multiple),Negativita negativity,True,False,True,True,False
2023-10-16T15-13-00_2023WN289115.txt,Zpravodajské hodnoty (multiple),Blízkost proximity,False,True,True,True,False
2023-10-16T15-13-00_2023WN289115.txt,Zpravodajské hodnoty (multiple),Elitní osoby prominence,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Zpravodajské hodnoty (multiple),Personalizace personalization,False,True,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Zpravodajské hodnoty (multiple),Dopad impact,False,False,True,False,True
2023-10-16T15-13-00_2023WN289115.txt,Témata článku,Vnitřní politické dění,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Témata článku,Mezinárodní politické reakce,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Témata článku,Vojenské operace Izraele,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Témata článku,Teroristické operace,False,True,True,True,False
2023-10-16T15-13-00_2023WN289115.txt,Témata článku,Dílčí konflikty a střety,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Témata článku,Dopad na izraelské civilisty,False,False,True,False,True
2023-10-16T15-13-00_2023WN289115.txt,Témata článku,Dopad na palestinské civilisty,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Témata článku,Humanitární pomoc,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Témata článku,Globální reakce veřejnosti,False,True,True,True,False
2023-10-16T15-13-00_2023WN289115.txt,Témata článku,Ekonomické důsledky,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Témata článku,Historie/kontextualizace,True,True,True,True,False
2023-10-16T15-13-00_2023WN289115.txt,Hlavní téma článku,single_choice,Historie/kontextualizace,Globální reakce veřejnosti,Historie/kontextualizace,Historie/kontextualizace,--WORST-CASE
2023-10-16T15-13-00_2023WN289115.txt,Mediální rámce (multiple),Rámec konfliktu,True,False,True,True,False
2023-10-16T15-13-00_2023WN289115.txt,Mediální rámce (multiple),Rámec budování míru,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Mediální rámce (multiple),Humanitární rámec,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Mediální rámce (multiple),Historicko-kulturní rámec,True,True,True,True,False
2023-10-16T15-13-00_2023WN289115.txt,Mediální rámce (multiple),Geopolitický rámec,False,True,True,True,False
2023-10-16T15-13-00_2023WN289115.txt,Mediální rámce (multiple),Lokální rámec,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Mluvčí,Političtí představitelé Izraele,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Mluvčí,Političtí představitelé Palestiny,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Mluvčí,Politici z blízkovýchodních zemí,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Mluvčí,Politici ze ostatních světových zemí,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Mluvčí,Představitelé mezinárodních a neziskových organizací,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Mluvčí,Vojenští představitelé Izraele,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Mluvčí,Členové teroristických skupin,False,False,True,False,True
2023-10-16T15-13-00_2023WN289115.txt,Mluvčí,Nezávislí experti a analytici,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Mluvčí,Média a novináři,False,True,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Mluvčí,Očití svědci a civilisté z Izraele,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Mluvčí,Očití svědci a civilisté z Palestiny,False,False,False,False,True
2023-10-16T15-13-00_2023WN289115.txt,Mluvčí,Jiní,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Zpravodajské hodnoty (multiple),Negativita negativity,True,True,True,True,False
2023-10-18T13-55-00_2023WN291081.txt,Zpravodajské hodnoty (multiple),Blízkost proximity,True,True,True,True,False
2023-10-18T13-55-00_2023WN291081.txt,Zpravodajské hodnoty (multiple),Elitní osoby prominence,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Zpravodajské hodnoty (multiple),Personalizace personalization,True,True,True,True,False
2023-10-18T13-55-00_2023WN291081.txt,Zpravodajské hodnoty (multiple),Dopad impact,True,False,True,True,False
2023-10-18T13-55-00_2023WN291081.txt,Témata článku,Vnitřní politické dění,True,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Témata článku,Mezinárodní politické reakce,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Témata článku,Vojenské operace Izraele,True,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Témata článku,Teroristické operace,True,False,True,True,False
2023-10-18T13-55-00_2023WN291081.txt,Témata článku,Dílčí konflikty a střety,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Témata článku,Dopad na izraelské civilisty,True,True,True,True,False
2023-10-18T13-55-00_2023WN291081.txt,Témata článku,Dopad na palestinské civilisty,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Témata článku,Humanitární pomoc,False,False,True,False,True
2023-10-18T13-55-00_2023WN291081.txt,Témata článku,Globální reakce veřejnosti,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Témata článku,Ekonomické důsledky,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Témata článku,Historie/kontextualizace,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Hlavní téma článku,single_choice,Teroristické operace,Dopad na izraelské civilisty,Dopad na izraelské civilisty,Dopad na izraelské civilisty,--WORST-CASE
2023-10-18T13-55-00_2023WN291081.txt,Mediální rámce (multiple),Rámec konfliktu,True,False,True,True,False
2023-10-18T13-55-00_2023WN291081.txt,Mediální rámce (multiple),Rámec budování míru,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Mediální rámce (multiple),Humanitární rámec,True,True,True,True,False
2023-10-18T13-55-00_2023WN291081.txt,Mediální rámce (multiple),Historicko-kulturní rámec,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Mediální rámce (multiple),Geopolitický rámec,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Mediální rámce (multiple),Lokální rámec,False,False,True,False,True
2023-10-18T13-55-00_2023WN291081.txt,Mluvčí,Političtí představitelé Izraele,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Mluvčí,Političtí představitelé Palestiny,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Mluvčí,Politici z blízkovýchodních zemí,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Mluvčí,Politici ze ostatních světových zemí,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Mluvčí,Představitelé mezinárodních a neziskových organizací,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Mluvčí,Vojenští představitelé Izraele,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Mluvčí,Členové teroristických skupin,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Mluvčí,Nezávislí experti a analytici,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Mluvčí,Média a novináři,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Mluvčí,Očití svědci a civilisté z Izraele,True,True,True,True,False
2023-10-18T13-55-00_2023WN291081.txt,Mluvčí,Očití svědci a civilisté z Palestiny,False,False,False,False,True
2023-10-18T13-55-00_2023WN291081.txt,Mluvčí,Jiní,False,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Zpravodajské hodnoty (multiple),Negativita negativity,True,False,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Zpravodajské hodnoty (multiple),Blízkost proximity,False,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Zpravodajské hodnoty (multiple),Elitní osoby prominence,True,True,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Zpravodajské hodnoty (multiple),Personalizace personalization,False,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Zpravodajské hodnoty (multiple),Dopad impact,True,True,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Témata článku,Vnitřní politické dění,True,False,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Témata článku,Mezinárodní politické reakce,False,True,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Témata článku,Vojenské operace Izraele,True,True,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Témata článku,Teroristické operace,True,True,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Témata článku,Dílčí konflikty a střety,False,True,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Témata článku,Dopad na izraelské civilisty,False,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Témata článku,Dopad na palestinské civilisty,True,False,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Témata článku,Humanitární pomoc,False,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Témata článku,Globální reakce veřejnosti,True,True,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Témata článku,Ekonomické důsledky,False,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Témata článku,Historie/kontextualizace,False,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Hlavní téma článku,single_choice,Teroristické operace,Dílčí konflikty a střety,Dílčí konflikty a střety,Dílčí konflikty a střety,--WORST-CASE
2023-10-18T18-43-00_2023WN291136.txt,Mediální rámce (multiple),Rámec konfliktu,True,True,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Mediální rámce (multiple),Rámec budování míru,False,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Mediální rámce (multiple),Humanitární rámec,False,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Mediální rámce (multiple),Historicko-kulturní rámec,False,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Mediální rámce (multiple),Geopolitický rámec,False,False,True,False,True
2023-10-18T18-43-00_2023WN291136.txt,Mediální rámce (multiple),Lokální rámec,True,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Mluvčí,Političtí představitelé Izraele,False,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Mluvčí,Političtí představitelé Palestiny,True,True,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Mluvčí,Politici z blízkovýchodních zemí,True,True,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Mluvčí,Politici ze ostatních světových zemí,True,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Mluvčí,Představitelé mezinárodních a neziskových organizací,False,False,True,False,True
2023-10-18T18-43-00_2023WN291136.txt,Mluvčí,Vojenští představitelé Izraele,True,True,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Mluvčí,Členové teroristických skupin,True,True,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Mluvčí,Nezávislí experti a analytici,False,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Mluvčí,Média a novináři,True,True,True,True,False
2023-10-18T18-43-00_2023WN291136.txt,Mluvčí,Očití svědci a civilisté z Izraele,False,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Mluvčí,Očití svědci a civilisté z Palestiny,False,False,False,False,True
2023-10-18T18-43-00_2023WN291136.txt,Mluvčí,Jiní,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Zpravodajské hodnoty (multiple),Negativita negativity,True,True,True,True,False
2023-10-19T10-57-00_2023WN292057.txt,Zpravodajské hodnoty (multiple),Blízkost proximity,False,True,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Zpravodajské hodnoty (multiple),Elitní osoby prominence,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Zpravodajské hodnoty (multiple),Personalizace personalization,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Zpravodajské hodnoty (multiple),Dopad impact,False,False,True,False,True
2023-10-19T10-57-00_2023WN292057.txt,Témata článku,Vnitřní politické dění,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Témata článku,Mezinárodní politické reakce,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Témata článku,Vojenské operace Izraele,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Témata článku,Teroristické operace,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Témata článku,Dílčí konflikty a střety,False,False,True,False,True
2023-10-19T10-57-00_2023WN292057.txt,Témata článku,Dopad na izraelské civilisty,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Témata článku,Dopad na palestinské civilisty,False,False,True,False,True
2023-10-19T10-57-00_2023WN292057.txt,Témata článku,Humanitární pomoc,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Témata článku,Globální reakce veřejnosti,True,True,True,True,False
2023-10-19T10-57-00_2023WN292057.txt,Témata článku,Ekonomické důsledky,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Témata článku,Historie/kontextualizace,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Hlavní téma článku,single_choice,Globální reakce veřejnosti,Globální reakce veřejnosti,Globální reakce veřejnosti,Globální reakce veřejnosti,--WORST-CASE
2023-10-19T10-57-00_2023WN292057.txt,Mediální rámce (multiple),Rámec konfliktu,False,False,True,False,True
2023-10-19T10-57-00_2023WN292057.txt,Mediální rámce (multiple),Rámec budování míru,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Mediální rámce (multiple),Humanitární rámec,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Mediální rámce (multiple),Historicko-kulturní rámec,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Mediální rámce (multiple),Geopolitický rámec,True,True,True,True,False
2023-10-19T10-57-00_2023WN292057.txt,Mediální rámce (multiple),Lokální rámec,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Mluvčí,Političtí představitelé Izraele,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Mluvčí,Političtí představitelé Palestiny,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Mluvčí,Politici z blízkovýchodních zemí,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Mluvčí,Politici ze ostatních světových zemí,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Mluvčí,Představitelé mezinárodních a neziskových organizací,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Mluvčí,Vojenští představitelé Izraele,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Mluvčí,Členové teroristických skupin,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Mluvčí,Nezávislí experti a analytici,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Mluvčí,Média a novináři,True,True,True,True,False
2023-10-19T10-57-00_2023WN292057.txt,Mluvčí,Očití svědci a civilisté z Izraele,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Mluvčí,Očití svědci a civilisté z Palestiny,False,False,False,False,True
2023-10-19T10-57-00_2023WN292057.txt,Mluvčí,Jiní,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Zpravodajské hodnoty (multiple),Negativita negativity,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Zpravodajské hodnoty (multiple),Blízkost proximity,False,True,True,True,False
2023-10-19T15-13-00_2023WN292147.txt,Zpravodajské hodnoty (multiple),Elitní osoby prominence,True,True,True,True,False
2023-10-19T15-13-00_2023WN292147.txt,Zpravodajské hodnoty (multiple),Personalizace personalization,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Zpravodajské hodnoty (multiple),Dopad impact,False,False,True,False,True
2023-10-19T15-13-00_2023WN292147.txt,Témata článku,Vnitřní politické dění,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Témata článku,Mezinárodní politické reakce,False,False,True,False,True
2023-10-19T15-13-00_2023WN292147.txt,Témata článku,Vojenské operace Izraele,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Témata článku,Teroristické operace,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Témata článku,Dílčí konflikty a střety,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Témata článku,Dopad na izraelské civilisty,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Témata článku,Dopad na palestinské civilisty,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Témata článku,Humanitární pomoc,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Témata článku,Globální reakce veřejnosti,False,False,True,False,True
2023-10-19T15-13-00_2023WN292147.txt,Témata článku,Ekonomické důsledky,True,True,False,True,False
2023-10-19T15-13-00_2023WN292147.txt,Témata článku,Historie/kontextualizace,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Hlavní téma článku,single_choice,Ekonomické důsledky,Ekonomické důsledky,Globální reakce veřejnosti,Ekonomické důsledky,--WORST-CASE
2023-10-19T15-13-00_2023WN292147.txt,Mediální rámce (multiple),Rámec konfliktu,False,True,True,True,False
2023-10-19T15-13-00_2023WN292147.txt,Mediální rámce (multiple),Rámec budování míru,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Mediální rámce (multiple),Humanitární rámec,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Mediální rámce (multiple),Historicko-kulturní rámec,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Mediální rámce (multiple),Geopolitický rámec,True,True,True,True,False
2023-10-19T15-13-00_2023WN292147.txt,Mediální rámce (multiple),Lokální rámec,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Mluvčí,Političtí představitelé Izraele,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Mluvčí,Političtí představitelé Palestiny,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Mluvčí,Politici z blízkovýchodních zemí,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Mluvčí,Politici ze ostatních světových zemí,True,True,True,True,False
2023-10-19T15-13-00_2023WN292147.txt,Mluvčí,Představitelé mezinárodních a neziskových organizací,False,True,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Mluvčí,Vojenští představitelé Izraele,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Mluvčí,Členové teroristických skupin,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Mluvčí,Nezávislí experti a analytici,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Mluvčí,Média a novináři,True,False,True,True,False
2023-10-19T15-13-00_2023WN292147.txt,Mluvčí,Očití svědci a civilisté z Izraele,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Mluvčí,Očití svědci a civilisté z Palestiny,False,False,False,False,True
2023-10-19T15-13-00_2023WN292147.txt,Mluvčí,Jiní,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Zpravodajské hodnoty (multiple),Negativita negativity,True,True,True,True,False
2023-10-22T07-25-00_2023WN295017.txt,Zpravodajské hodnoty (multiple),Blízkost proximity,False,True,True,True,False
2023-10-22T07-25-00_2023WN295017.txt,Zpravodajské hodnoty (multiple),Elitní osoby prominence,False,False,True,False,True
2023-10-22T07-25-00_2023WN295017.txt,Zpravodajské hodnoty (multiple),Personalizace personalization,False,True,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Zpravodajské hodnoty (multiple),Dopad impact,True,False,True,True,False
2023-10-22T07-25-00_2023WN295017.txt,Témata článku,Vnitřní politické dění,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Témata článku,Mezinárodní politické reakce,True,False,True,True,False
2023-10-22T07-25-00_2023WN295017.txt,Témata článku,Vojenské operace Izraele,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Témata článku,Teroristické operace,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Témata článku,Dílčí konflikty a střety,False,False,True,False,True
2023-10-22T07-25-00_2023WN295017.txt,Témata článku,Dopad na izraelské civilisty,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Témata článku,Dopad na palestinské civilisty,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Témata článku,Humanitární pomoc,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Témata článku,Globální reakce veřejnosti,True,True,True,True,False
2023-10-22T07-25-00_2023WN295017.txt,Témata článku,Ekonomické důsledky,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Témata článku,Historie/kontextualizace,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Hlavní téma článku,single_choice,Mezinárodní politické reakce,Globální reakce veřejnosti,Globální reakce veřejnosti,Globální reakce veřejnosti,--WORST-CASE
2023-10-22T07-25-00_2023WN295017.txt,Mediální rámce (multiple),Rámec konfliktu,True,True,True,True,False
2023-10-22T07-25-00_2023WN295017.txt,Mediální rámce (multiple),Rámec budování míru,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Mediální rámce (multiple),Humanitární rámec,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Mediální rámce (multiple),Historicko-kulturní rámec,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Mediální rámce (multiple),Geopolitický rámec,True,False,True,True,False
2023-10-22T07-25-00_2023WN295017.txt,Mediální rámce (multiple),Lokální rámec,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Mluvčí,Političtí představitelé Izraele,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Mluvčí,Političtí představitelé Palestiny,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Mluvčí,Politici z blízkovýchodních zemí,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Mluvčí,Politici ze ostatních světových zemí,True,True,True,True,False
2023-10-22T07-25-00_2023WN295017.txt,Mluvčí,Představitelé mezinárodních a neziskových organizací,False,True,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Mluvčí,Vojenští představitelé Izraele,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Mluvčí,Členové teroristických skupin,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Mluvčí,Nezávislí experti a analytici,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Mluvčí,Média a novináři,True,False,True,True,False
2023-10-22T07-25-00_2023WN295017.txt,Mluvčí,Očití svědci a civilisté z Izraele,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Mluvčí,Očití svědci a civilisté z Palestiny,False,False,False,False,True
2023-10-22T07-25-00_2023WN295017.txt,Mluvčí,Jiní,False,False,False,False,True
2023-10-22T07-25-00_2023WN295038.txt,Zpravodajské hodnoty (multiple),Negativita negativity,True,False,True,True,False
2023-10-22T07-25-00_2023WN295038.txt,Zpravodajské hodnoty (multiple),Blízkost proximity,False,False,False,False,True
2023-10-22T07-25-00_2023WN295038.txt,Zpravodajské hodnoty (multiple),Elitní osoby prominence,False,True,False,False,True
2023-10-22T07-25-00_2023WN295038.txt,Zpravodajské hodnoty (multiple),Personalizace personalization,False,False,False,False,True
2023-10-22T07-25-00_2023WN295038.txt,Zpravodajské hodnoty (multiple),Dopad impact,False,False,False,False,True
2023-10-22T07-25-00_2023WN295038.txt,Témata článku,Vnitřní politické dění,False,False,False,False,True
2023-10-22T07-25-00_2023WN295038.txt,Témata článku,Mezinárodní politické reakce,False,False,False,False,True
2023-10-22T07-25-00_2023WN295038.txt,Témata článku,Vojenské operace Izraele,True,True,True,True,False
2023-10-22T07-25-00_2023WN295038.txt,Témata článku,Teroristické operace,False,False,False,False,True
2023-10-22T07-25-00_2023WN295038.txt,Témata článku,Dílčí konflikty a střety,False,False,True,False,True
2023-10-22T07-25-00_2023WN295038.txt,Témata článku,Dopad na izraelské civilisty,False,False,False,False,True
2023-10-22T07-25-00_2023WN295038.txt,Témata článku,Dopad na palestinské civilisty,False,False,False,False,True
